inadimplente_2anos,idade,renda_mensal,dependentes,uso_limite_rotativo,razao_divida,linhas_credito_abertas,financiamentos_imobiliarios,atrasos_30_59_dias,atrasos_60_89_dias,atrasos_90_mais_dias
0,73,16666.0,0.0,0.054553316,0.043259135,13,0,0,0,0
0,51,10173.0,0.0,0.179487766,0.492529978,19,4,0,0,0
0,36,11200.0,2.0,0.026885902,0.344879921,6,2,0,0,0
0,56,31666.0,1.0,0.265705207,0.259102536,8,3,0,0,0
0,59,,,0.0,2.0,13,2,0,0,0
0,49,,0.0,0.011847989,2.0,12,1,0,0,0
0,64,6000.0,1.0,0.07083751,0.255290785,6,0,0,0,0
0,56,4800.0,0.0,0.030996074,0.131430952,11,1,0,0,0
0,37,6700.0,0.0,0.144914011,0.045366363,5,0,0,0,0
0,48,4166.0,1.0,0.353017659,1.299736021,17,1,0,0,0
0,36,4750.0,0.0,0.020074662,0.334245422,5,1,0,0,0
0,70,,0.0,0.032769199,2.0,11,1,0,0,0
1,49,8785.0,2.0,0.733885463,0.369223765,20,2,2,0,0
0,57,1.0,0.0,0.063514422,2.0,12,2,0,0,0
0,39,3900.0,1.0,0.03157211,0.644706486,14,1,0,0,0
1,61,3000.0,1.0,0.991502124,1.2979007,11,3,10,5,2
0,38,5750.0,2.0,0.397702982,0.41627543,6,1,0,0,0
0,24,1200.0,0.0,0.971352432,0.035803497,3,0,0,0,0
0,33,,0.0,0.9999999,2.0,3,1,0,0,0
0,73,4550.0,0.0,0.0,0.386728192,18,0,0,0,0
0,79,5178.0,0.0,0.9999999,0.130140954,6,1,0,0,0
0,81,3648.0,1.0,0.003851709,0.000822143,1,0,0,0,0
0,55,2000.0,0.0,0.010887967,0.725137431,7,2,0,0,0
0,57,11667.0,2.0,0.686083014,0.16069592,6,1,0,0,1
0,58,3290.0,1.0,0.212464485,0.518991188,10,1,0,0,0
0,52,2439.0,0.0,0.006956358,0.003278689,4,0,0,0,0
0,51,10250.0,2.0,0.073251754,0.446688128,9,1,0,0,0
0,63,8208.0,0.0,0.431904058,0.41905226,22,2,0,0,1
0,97,,,0.006999563,2.0,2,0,0,0,0
0,56,,0.0,0.014310431,2.0,2,0,0,0,0
0,41,4583.0,0.0,0.026944485,0.686736475,8,3,0,0,0
0,43,3666.0,2.0,0.297094601,0.603763294,9,1,1,0,0
0,56,,0.0,0.316064767,2.0,3,1,0,0,0
0,59,,0.0,0.0,2.0,2,1,0,0,0
0,40,9345.0,0.0,0.922670104,0.207789429,7,0,0,0,0
0,74,3416.0,0.0,0.051077957,0.306409131,9,1,0,0,0
0,49,9400.0,0.0,0.319190816,0.358153388,18,2,0,0,0
0,68,6000.0,0.0,0.008737352,0.209965006,28,1,0,0,0
0,57,6783.0,0.0,0.0,0.785229953,8,3,0,0,0
0,48,8900.0,6.0,0.243674266,0.179979778,10,1,0,0,0
0,40,3833.0,2.0,0.9999999,0.19170579,3,0,1,0,2
0,23,3500.0,1.0,0.0,0.0,1,0,0,0,0
0,52,5389.0,2.0,0.028910707,0.013543599,7,0,0,0,0
0,48,,0.0,0.03423863,2.0,3,1,0,0,0
0,55,3166.0,0.0,0.50329934,0.454057468,5,2,0,0,0
0,61,5064.0,0.0,0.799981673,0.671076012,19,3,3,1,0
0,33,3762.0,0.0,0.069987933,0.114004783,7,0,0,0,0
0,69,10000.0,0.0,0.067901335,0.065493451,5,1,0,0,0
0,39,5566.0,0.0,0.740635161,0.432010059,7,1,0,0,0
0,84,4600.0,0.0,0.023382944,0.00912845,6,0,0,0,0
0,32,2060.0,0.0,0.9999999,0.095584668,1,0,2,0,0
0,78,,,0.003625197,2.0,8,1,0,0,0
0,61,7500.0,2.0,0.092287617,0.229436075,23,2,0,0,0
0,37,7236.0,3.0,0.0,0.177007047,5,1,0,0,0
0,33,5416.0,1.0,0.9999999,0.257707218,2,1,1,0,2
0,81,3939.0,0.0,0.057867667,0.145685279,13,0,0,0,0
0,60,3917.0,2.0,0.07807727,0.566105156,14,1,0,0,0
0,46,10000.0,3.0,0.201943642,0.394460554,15,2,0,0,0
0,57,6500.0,0.0,0.077958915,0.053530226,19,0,0,0,0
0,57,8333.0,0.0,0.205676486,0.130309575,8,1,0,0,0
1,32,3416.0,3.0,0.9999999,0.006731051,1,0,0,0,0
1,42,2700.0,0.0,0.57985084,0.594224361,8,0,0,0,0
0,38,10000.0,0.0,0.073393457,0.384761524,9,2,1,0,0
0,82,5000.0,0.0,0.079178219,0.176964607,3,1,0,0,0
0,33,5290.0,0.0,0.073123172,0.216405216,9,0,0,0,0
0,68,4917.0,0.0,0.745173448,0.168767792,4,1,0,0,0
0,52,5500.0,2.0,0.10088331,0.280494456,6,1,1,0,1
0,46,2500.0,1.0,0.347665233,0.041583367,1,0,0,0,0
0,66,,0.0,0.102031508,2.0,4,0,0,0,0
0,57,4330.0,0.0,0.354125994,0.558762411,4,1,0,0,0
0,50,9400.0,0.0,0.029643294,0.399106478,15,4,0,0,3
0,34,7500.0,0.0,0.540204354,0.034395414,3,0,0,0,1
0,53,11266.0,3.0,0.640927271,0.52409692,17,2,4,0,0
0,76,4311.0,0.0,0.058271403,0.374304267,7,1,0,0,0
0,64,6228.0,0.0,0.719305764,0.186225718,5,1,0,0,0
0,72,3900.0,0.0,0.045017363,0.020763907,8,0,0,0,0
0,48,7667.0,0.0,0.35592819,0.478090767,17,2,0,0,0
0,71,6399.0,1.0,0.57762185,0.4925,14,2,1,0,0
0,59,,2.0,0.015054291,2.0,11,1,0,0,0
0,53,5600.0,1.0,0.320593837,1.114622389,14,1,0,0,0
0,34,,,0.047587303,2.0,4,0,0,0,0
0,51,5250.0,0.0,0.173428408,0.086269282,11,0,1,0,0
0,55,2550.0,0.0,0.401789055,0.412779302,11,0,0,0,0
0,46,7668.0,3.0,0.301152442,0.254661625,10,1,0,0,0
0,27,2264.0,0.0,0.0,0.229139073,5,0,2,1,2
0,43,9115.0,0.0,0.067512585,0.44723563,4,2,0,0,0
0,75,1640.0,1.0,0.0,0.205971968,4,0,0,0,0
0,31,4484.0,1.0,0.993335555,0.068227425,6,0,0,0,0
0,43,11666.0,0.0,0.138793584,0.384074741,9,5,0,0,0
0,51,3800.0,0.0,0.193584801,0.532754538,13,2,0,0,0
0,28,6000.0,0.0,0.001124859,0.057990335,8,0,1,0,1
0,51,6583.0,0.0,0.485558448,0.09963548,5,0,0,0,0
0,55,7433.0,0.0,0.979521555,0.467850417,11,2,1,2,0
0,69,4015.0,0.0,0.090641506,0.016683267,2,0,0,0,0
0,42,7416.0,3.0,0.38480769,0.533099636,5,1,0,0,0
0,33,2497.0,0.0,0.183676155,0.660528423,9,1,0,0,0
0,60,1250.0,1.0,0.018124667,0.023181455,4,0,0,0,0
1,54,2372.0,0.0,0.9999999,0.228402866,2,0,0,1,0
0,48,7996.0,3.0,0.290320472,0.262848568,7,1,0,0,0
0,49,6993.0,1.0,0.052161271,0.067629397,5,0,0,0,0
0,73,0.0,0.0,0.9999999,2.0,2,0,0,0,0
0,91,,,0.9999999,0.0,3,0,0,0,0
0,66,4100.0,0.0,0.412657703,0.195074372,7,0,1,0,1
0,49,5000.0,0.0,0.091201293,0.568886223,15,2,1,0,0
0,46,4700.0,1.0,0.500234532,0.278025952,10,1,0,0,0
1,37,4000.0,1.0,0.913140498,1.620344914,16,3,2,0,0
0,54,,0.0,0.056390008,2.0,8,1,0,0,0
0,22,800.0,0.0,0.611388611,0.347066167,4,0,0,0,0
0,31,5250.0,0.0,0.065630892,0.162635688,10,0,0,0,0
0,39,3200.0,0.0,0.499666889,0.450171821,8,1,0,0,0
0,56,,0.0,0.9999999,2.0,1,0,0,0,0
0,44,8916.0,1.0,0.289470539,0.4825614,17,2,0,0,0
1,50,3600.0,1.0,0.814154511,0.297139683,8,1,1,1,0
0,55,5599.0,2.0,0.016406971,0.001785714,3,0,0,0,0
0,52,8220.0,3.0,0.078497383,0.207274054,5,1,0,0,0
0,58,6204.0,0.0,0.029692431,0.287187752,19,1,2,0,0
0,62,7416.0,0.0,0.01255887,0.044762033,5,0,0,0,0
0,42,8333.0,4.0,0.062093267,0.230261579,6,1,0,0,0
0,47,,,0.074201053,2.0,4,1,0,0,0
0,42,3600.0,1.0,0.551889862,0.790613718,18,2,1,0,0
1,39,9841.0,2.0,0.640058527,0.055984556,9,0,0,0,0
0,45,8000.0,0.0,0.581815774,0.724784402,11,2,0,0,0
0,82,,0.0,0.0,0.0,3,0,0,0,0
0,64,,,0.0,2.0,3,2,0,0,0
0,55,1266.0,0.0,0.312068793,0.127071823,5,0,1,0,0
0,58,12900.0,2.0,0.266371179,0.498488489,12,1,0,0,0
0,35,5600.0,1.0,0.040186458,0.300839136,8,2,0,0,0
0,62,,3.0,0.749602291,2.0,7,2,0,0,0
1,52,10480.0,1.0,0.955545894,0.524949909,11,3,1,0,0
0,40,0.0,1.0,0.086635409,2.0,8,1,0,0,0
0,57,,0.0,0.212768452,2.0,17,2,0,0,0
0,45,8836.0,1.0,0.9543957,0.4842141,10,1,2,0,0
0,27,3900.0,1.0,0.188256123,0.881825173,6,1,0,0,0
0,24,,,1.245847176,2.0,4,0,1,0,1
0,37,6120.0,0.0,0.014049887,0.674399608,9,1,0,0,0
0,36,3597.0,2.0,0.329609837,0.437743191,16,2,0,0,0
0,40,10794.0,2.0,0.484099985,0.423251505,9,2,0,0,0
0,86,,0.0,0.0,2.0,9,0,0,0,0
0,56,,0.0,0.035113768,2.0,11,0,0,0,0
0,59,3612.0,0.0,0.084826988,0.53418212,9,2,0,0,0
0,40,7200.0,0.0,0.9999999,0.60616581,6,3,0,0,0
0,49,9000.0,0.0,0.152250785,0.030774358,3,0,0,0,0
0,66,5100.0,0.0,0.2128856,0.351891786,10,1,0,0,0
0,63,5217.0,4.0,0.9999999,0.200843235,5,1,3,1,0
0,45,,0.0,0.9999999,2.0,2,0,0,0,0
0,30,4700.0,1.0,0.0,0.0,1,0,0,0,0
0,36,3000.0,1.0,0.576284725,0.785404865,10,1,0,0,0
0,39,,2.0,0.408215982,2.0,4,0,0,0,0
0,27,4500.0,0.0,0.0,0.0,5,0,0,0,0
0,44,6000.0,2.0,0.10680013,0.747375437,8,3,3,0,0
0,34,,0.0,0.004552998,2.0,2,0,0,0,0
0,59,3620.0,1.0,0.277436128,0.388566694,8,1,0,0,0
0,38,3250.0,3.0,0.285342534,0.08951092,4,0,0,0,0
0,38,70000.0,2.0,0.162077194,0.024885359,6,1,0,0,0
0,39,,0.0,0.57073821,2.0,5,2,0,0,2
0,43,10234.0,0.0,0.622524722,0.353883732,8,1,0,0,0
0,57,,3.0,0.113165062,2.0,16,1,0,0,0
0,75,801.0,0.0,0.0,0.527431421,4,1,0,0,0
0,29,8400.0,0.0,0.732711215,0.338531127,10,1,0,0,0
0,55,9000.0,0.0,0.486651335,0.324741695,10,2,0,0,0
0,60,6003.0,0.0,0.584844623,0.293637575,11,1,0,0,0
0,37,1436.0,1.0,0.875440658,0.437717467,5,0,0,0,0
0,69,6908.0,0.0,0.043861767,0.064119265,7,1,0,0,0
0,48,7420.0,0.0,0.03929607,0.480393478,10,2,0,0,0
1,89,2500.0,0.0,0.339503567,0.549380248,9,0,1,1,3
0,56,8166.0,0.0,0.064835195,0.197624587,10,1,2,0,0
0,75,8289.0,0.0,0.008684579,0.0013269,5,0,0,0,0
0,55,4144.0,0.0,0.9999999,0.138721351,1,0,1,0,0
0,63,4000.0,0.0,0.503587987,1.308922769,16,1,0,0,0
0,49,,,0.000309046,2.0,10,1,0,0,0
0,31,12000.0,1.0,0.697812691,0.236980252,10,0,0,0,0
0,61,10000.0,1.0,0.650432993,0.368063194,10,1,0,0,0
0,46,7900.0,2.0,0.30248201,0.348057208,12,1,0,0,0
0,40,2400.0,0.0,0.9999999,0.185755935,1,0,0,0,2
0,91,1813.0,0.0,0.159116246,0.184123484,6,0,0,0,0
0,46,,0.0,0.768537191,2.0,5,0,0,0,0
0,56,2000.0,0.0,0.155644438,0.336831584,5,1,0,0,0
0,29,4350.0,1.0,0.836294011,0.260170076,8,1,3,0,0
0,45,3775.0,3.0,0.293041811,0.373940678,5,1,0,0,0
0,49,4800.0,4.0,0.9999999,0.098937721,1,0,1,0,0
0,64,,,0.271898248,2.0,3,1,0,0,0
0,51,10000.0,0.0,0.0,0.238076192,6,1,0,0,0
0,45,,,0.291956248,2.0,5,0,0,0,0
0,78,5595.0,0.0,0.106531463,0.024303074,9,0,0,0,0
0,36,5833.0,1.0,0.250818316,0.240143984,6,2,0,0,0
0,54,6048.0,1.0,0.181579946,0.3539428,9,1,0,0,0
0,67,16800.0,0.0,0.002964536,0.349026844,14,5,0,0,0
0,63,6283.0,1.0,0.048911121,0.102800764,4,0,0,0,0
1,61,7500.0,0.0,0.517045364,0.572590321,20,2,0,0,0
0,86,2223.0,0.0,0.024100447,0.010791367,6,0,0,0,0
0,50,3289.0,1.0,0.122976319,0.454103343,6,1,0,0,0
1,51,5833.0,1.0,0.387065977,0.350874186,12,1,0,2,0
0,70,5000.0,0.0,0.021741679,0.187762448,11,1,0,0,0
0,44,1500.0,3.0,0.269257489,0.607594937,7,0,0,0,0
0,39,10930.0,1.0,0.996301651,0.306101912,17,0,2,0,0
0,49,33333.0,4.0,0.019153961,0.201025979,6,3,0,0,0
0,58,6500.0,0.0,0.008665511,1.908629442,17,5,0,0,0
0,39,0.0,2.0,0.155742213,2.0,13,0,0,0,0
0,33,4333.0,1.0,0.733914381,0.158975542,7,0,0,0,1
0,53,5770.0,1.0,0.210442588,0.513602495,10,2,0,0,0
0,36,2247.0,1.0,0.095634788,0.175266904,4,0,0,0,0
0,62,6584.0,0.0,0.124801376,0.566894457,15,2,0,0,0
0,62,5212.0,0.0,0.016995185,0.002301937,4,0,0,0,0
0,29,2200.0,0.0,0.964038058,0.263516583,6,0,1,0,0
0,44,2080.0,0.0,0.211206477,0.2138395,13,0,1,1,1
0,32,7166.0,0.0,0.184476515,0.444956049,11,2,0,0,0
0,52,3500.0,1.0,0.0,0.444444444,5,2,0,0,0
0,69,,,0.086605363,2.0,2,0,0,0,0
0,71,,,0.069069784,2.0,3,1,0,0,0
0,63,4000.0,1.0,0.187090597,0.506873282,10,2,0,0,0
0,44,12912.0,0.0,0.732202177,0.258576628,26,0,0,0,0
0,54,3850.0,2.0,0.392141112,1.383017398,18,2,0,0,0
0,41,6665.0,1.0,0.063688754,0.266876688,8,0,0,0,0
0,32,6250.0,2.0,0.616982372,0.191649336,10,0,1,0,0
0,87,1700.0,0.0,0.288541381,0.571428571,23,0,1,0,0
0,43,7333.0,0.0,0.221106801,0.157212981,5,1,0,0,0
0,47,5856.0,3.0,0.193612774,0.020146833,1,0,0,0,0
0,75,16059.0,0.0,0.014441183,0.145703611,8,1,0,0,0
0,64,18500.0,1.0,0.531963331,0.480082158,19,3,2,0,0
0,41,1700.0,2.0,0.346960384,1.432686655,13,3,0,0,0
0,30,,0.0,0.024305835,2.0,6,1,0,0,0
0,40,0.0,0.0,0.9999999,2.0,2,2,0,0,0
0,56,6200.0,0.0,0.0,0.0,2,0,0,0,0
0,55,5541.0,0.0,0.65854007,0.489714904,6,1,0,0,0
0,36,4300.0,1.0,0.104693763,0.297372704,8,1,0,0,0
0,57,11916.0,0.0,0.046740048,0.404799866,13,3,0,0,0
0,56,4400.0,1.0,0.057887851,0.238127698,13,1,0,0,0
0,49,4500.0,2.0,0.883182488,0.183736947,18,0,0,0,0
0,53,0.0,0.0,0.005326455,2.0,4,0,0,0,0
0,51,7123.0,0.0,0.088809584,0.295480067,12,1,0,0,0
0,64,2334.0,0.0,0.021319787,0.24496788,13,1,0,0,0
0,28,2416.0,0.0,0.281880372,0.179975176,7,0,0,0,0
0,54,,0.0,0.063062463,2.0,5,2,0,0,0
0,53,,0.0,0.0,2.0,5,1,0,0,0
1,37,12667.0,3.0,0.402345742,0.337622356,16,2,0,0,0
0,70,,0.0,0.143316879,2.0,16,5,3,1,0
0,48,,0.0,0.334295645,2.0,13,2,0,0,0
0,52,3812.0,1.0,0.010350125,0.258589038,6,1,0,0,0
0,36,1181.0,0.0,0.336596148,0.08037225,2,0,0,0,0
0,51,11318.0,2.0,0.044842922,0.23358954,5,1,0,0,0
0,69,3000.0,0.0,0.007712359,0.156614462,6,0,0,0,0
0,52,400.0,2.0,1.011332794,2.0,8,1,0,0,0
0,67,,,0.066778859,2.0,7,0,0,0,0
0,36,7666.0,2.0,0.0,0.370418677,4,1,0,0,0
0,49,1600.0,1.0,0.0,0.62273579,10,1,0,0,0
1,51,16984.0,4.0,0.314685703,0.160317928,13,2,3,1,0
1,36,4500.0,0.0,0.149314411,0.558320373,9,3,0,0,0
0,33,2841.0,0.0,0.0,0.238212526,9,0,0,0,0
0,62,8741.0,0.0,0.037849716,0.162891787,15,1,0,0,0
0,69,4500.0,1.0,0.281115558,0.162186181,10,0,0,0,0
0,70,,0.0,0.005196165,2.0,9,2,0,0,0
0,49,4800.0,2.0,0.133688867,0.093522183,7,0,0,0,0
0,46,,0.0,0.321457844,2.0,6,1,2,1,0
0,65,6666.0,0.0,0.0,0.416379181,10,1,0,0,0
0,56,8700.0,1.0,0.827151013,0.219974716,8,0,1,1,0
0,51,,2.0,0.442798278,2.0,11,0,0,0,0
0,57,3000.0,0.0,0.025082109,0.360879707,15,0,0,0,0
0,48,6613.0,1.0,0.578849363,0.367553674,10,1,0,0,0
0,47,3400.0,2.0,0.020703507,0.645104381,6,1,0,0,0
1,33,2700.0,0.0,1.248751249,0.175120326,3,0,0,0,2
0,75,,0.0,0.9999999,2.0,2,0,0,0,0
0,40,11000.0,2.0,0.569824212,0.361421689,18,1,0,0,0
0,40,4900.0,1.0,0.914867126,0.517037339,7,1,0,0,0
0,68,6000.0,0.0,0.0382584,0.009831695,12,0,0,0,0
0,35,4400.0,2.0,0.964561473,0.305839582,10,0,4,2,3
0,65,2083.0,0.0,0.02731285,0.325335893,6,0,0,0,0
0,81,7125.0,0.0,0.035605591,0.017260735,7,0,0,0,0
0,52,7166.0,0.0,0.004595129,0.39095856,7,1,0,0,0
0,69,6500.0,1.0,0.042534081,0.009690817,4,0,0,0,0
0,34,,0.0,0.12136536,2.0,5,2,0,0,0
0,40,9501.0,1.0,0.180162143,0.448326668,15,2,0,0,0
0,35,5833.0,2.0,0.054940099,0.662152897,10,2,0,0,0
0,80,11000.0,0.0,0.099724251,0.008908281,3,0,0,0,0
0,68,,0.0,0.030513202,2.0,6,0,0,0,0
0,47,4500.0,0.0,0.175434349,0.149077983,9,0,0,0,0
0,64,6083.0,0.0,0.019883105,0.028599606,16,0,0,0,0
1,36,4117.0,1.0,0.990764426,0.361340457,4,0,2,0,0
0,49,11666.0,3.0,0.386084012,0.166452387,17,0,0,0,0
0,55,7032.0,0.0,0.008287427,0.115171335,8,1,0,0,0
0,35,8333.0,2.0,0.058687793,0.335733141,6,2,0,0,0
0,63,3500.0,0.0,0.091106715,0.035418452,5,0,0,0,0
0,64,9083.0,0.0,0.023114333,0.513540291,16,3,0,0,0
0,64,2930.0,2.0,0.083426677,0.037871034,7,0,0,0,0
0,26,820.0,0.0,0.529411765,0.017052375,1,0,1,0,0
0,77,7035.0,1.0,0.192722211,0.457930642,21,1,0,0,0
0,32,4000.0,0.0,0.9999999,0.177955511,1,0,0,0,2
0,54,1082.0,0.0,0.359412083,2.0,22,1,0,0,0
0,40,8800.0,4.0,0.106517279,0.263151915,17,3,0,0,0
0,53,,2.0,0.07953842,2.0,9,1,0,0,0
1,58,6000.0,1.0,2.0,0.27112148,8,1,0,0,1
0,50,11916.0,0.0,0.01239876,0.207518671,4,1,3,0,0
0,56,12500.0,2.0,0.9999999,0.00711943,2,0,0,0,0
0,75,7876.0,0.0,0.003938695,0.199949219,11,2,0,0,0
0,36,2648.0,3.0,0.520418652,0.232918082,5,0,1,0,0
0,33,3333.0,0.0,0.160899231,0.182363527,13,0,0,0,0
0,52,6000.0,2.0,0.252505361,0.442592901,13,1,0,0,0
0,62,9401.0,0.0,0.035670256,0.427674963,9,4,0,0,0
0,60,3233.0,0.0,0.046747539,1.012368584,13,2,0,0,0
0,52,4400.0,0.0,0.009639594,0.262440354,5,0,0,0,0
0,36,11000.0,0.0,0.986400389,0.441868921,8,2,0,0,0
0,71,13000.0,0.0,0.092392056,0.190062303,7,1,2,0,0
0,83,5000.0,0.0,0.001019592,0.00019996,10,0,0,0,0
0,76,0.0,0.0,0.0,2.0,6,0,0,0,0
0,40,11000.0,3.0,0.045516721,0.090355422,12,0,0,0,0
0,46,6707.0,3.0,0.245744673,0.585122242,21,1,0,0,0
0,78,,0.0,0.292159285,2.0,5,0,0,0,0
0,36,,0.0,0.9999999,2.0,1,1,0,0,0
0,76,1666.0,0.0,0.016142473,0.668266347,11,1,0,0,0
0,41,1698.0,1.0,0.759286581,0.408475574,4,0,1,0,0
0,60,2833.0,0.0,0.189734189,0.04587156,2,0,0,0,0
0,63,16441.0,1.0,0.049082484,0.361938937,12,1,2,0,0
0,52,4213.0,0.0,1.163184115,0.319174181,7,0,0,0,0
0,58,7666.0,0.0,0.238016933,0.601017347,5,3,0,0,0
0,56,4575.0,0.0,0.410946459,0.712194056,16,1,0,0,0
0,33,5000.0,0.0,0.476535633,0.312937413,4,1,0,0,0
0,64,2500.0,0.0,0.37504998,0.011195522,4,0,0,0,0
0,33,4000.0,0.0,0.116188171,0.043739065,9,0,0,0,0
0,40,,0.0,0.018497695,2.0,13,0,0,0,0
0,56,8500.0,4.0,0.254548841,0.461357487,15,2,0,0,0
0,60,17000.0,0.0,0.013574112,0.711075819,11,3,0,0,0
0,27,3274.0,2.0,0.9999999,0.260763359,3,0,0,1,0
0,41,3600.0,0.0,0.029185402,0.336295473,5,1,0,0,0
0,48,3082.0,0.0,0.985092264,0.376905611,4,1,0,0,0
0,69,,0.0,0.011904653,2.0,20,2,0,0,0
0,39,6708.0,2.0,0.0,0.735131912,13,2,0,0,0
0,36,8000.0,0.0,0.312877738,0.23072116,28,0,0,0,0
0,34,6000.0,0.0,0.714892819,0.870354941,8,1,1,0,0
0,50,,0.0,0.060867801,2.0,15,1,1,0,0
0,79,3200.0,0.0,0.141853991,0.812870978,8,2,0,0,0
0,54,4490.0,0.0,0.073191767,0.020708083,4,0,0,0,0
0,36,2000.0,0.0,0.473663158,0.650674663,8,0,1,0,0
1,39,5010.0,2.0,0.987668722,0.691279186,14,2,5,0,0
0,35,21000.0,0.0,0.061214562,0.453692681,7,2,0,0,0
0,38,2500.0,0.0,0.475252475,0.428628549,8,0,1,0,1
0,52,,2.0,0.243842974,2.0,9,1,0,0,0
0,24,4166.0,0.0,0.621468927,0.010079194,3,0,0,0,0
0,76,1201.0,0.0,0.084589254,0.044093178,8,0,0,0,0
0,41,,2.0,0.880239982,2.0,6,0,0,0,0
0,74,1291.0,0.0,0.087182563,0.080495356,6,0,0,0,0
0,47,16666.0,3.0,0.111715105,0.315173697,12,2,0,0,0
0,57,10000.0,3.0,0.0,0.335066493,11,2,0,0,0
0,63,2600.0,1.0,0.0,0.052672049,3,0,0,0,0
0,62,,0.0,0.0,2.0,4,0,0,0,0
0,39,5866.0,1.0,0.659178931,0.285324697,6,1,0,0,0
0,51,12500.0,1.0,0.101012576,0.34037277,21,2,0,0,0
0,60,9633.0,1.0,0.471803323,0.365787835,12,1,0,0,0
0,68,,0.0,0.224822486,2.0,6,2,0,0,0
0,63,19416.0,1.0,0.249922521,0.254313231,18,2,2,0,0
0,55,7166.0,1.0,0.0,0.369192131,7,3,0,0,0
0,58,9213.0,0.0,0.066285085,0.228999349,7,1,0,0,0
0,55,3500.0,2.0,0.025711593,0.540702656,8,1,0,0,0
0,33,23100.0,0.0,0.901509849,0.128132981,8,1,1,0,1
1,58,4052.0,0.0,0.02331266,0.632371083,13,2,0,0,1
0,55,5700.0,0.0,0.048540543,0.215576215,9,1,1,0,0
0,44,10000.0,0.0,0.077358439,0.324267573,10,2,0,0,0
0,57,3500.0,1.0,0.082452074,0.89117395,12,1,0,0,0
0,65,615.0,0.0,0.9999999,0.0,3,0,0,0,0
0,56,11850.0,2.0,0.14060251,0.049700447,11,0,0,0,0
0,25,2900.0,0.0,0.357285429,0.001723544,1,0,0,0,0
0,89,0.0,0.0,0.002140517,2.0,4,0,1,0,0
1,32,3500.0,2.0,0.0,0.44187375,5,1,0,0,0
0,48,12000.0,0.0,0.072377744,0.399050079,9,2,0,0,0
0,38,2951.0,0.0,0.228591229,0.181233062,4,0,1,0,0
0,58,,1.0,0.0,2.0,5,1,0,0,0
0,59,7881.0,0.0,0.0,0.531464095,8,1,1,0,2
0,32,4000.0,1.0,0.9999999,0.132716821,1,0,0,0,0
0,50,1105.0,0.0,0.015293506,0.372513562,13,0,0,0,0
0,26,1520.0,0.0,0.059183801,0.067061144,7,0,0,0,0
0,55,6323.0,1.0,0.211859605,0.128716003,8,0,0,0,0
0,82,,0.0,0.014688043,2.0,4,0,0,0,0
0,62,,0.0,0.019415751,2.0,9,1,0,0,0
0,46,,0.0,0.012236873,2.0,6,1,0,0,0
0,66,,0.0,0.917428326,2.0,7,2,1,0,1
0,46,5280.0,2.0,0.716283716,0.26775232,10,2,0,0,0
0,59,2236.0,0.0,0.00054943,0.0,4,0,0,0,0
0,29,5000.0,0.0,0.004680652,0.057388522,4,0,0,0,0
0,39,10862.0,0.0,0.4275909,0.342354782,14,2,0,0,1
0,36,3000.0,0.0,0.982477859,0.508163945,3,1,0,0,0
0,71,5611.0,0.0,0.083486086,0.170705631,4,1,0,0,0
0,82,7769.0,0.0,0.01087466,0.001287001,6,0,0,0,0
0,26,1274.0,0.0,0.014646523,0.121568627,7,0,0,0,0
1,58,,0.0,1.008506531,2.0,20,0,3,1,0
0,68,,,0.537596973,2.0,8,1,0,0,0
0,42,0.0,3.0,0.994428754,2.0,11,2,0,0,0
0,58,3000.0,0.0,0.556142972,0.177274242,2,0,0,0,0
1,26,1794.0,0.0,1.25748503,0.129805014,1,0,0,1,2
0,33,,0.0,0.031593681,2.0,3,0,0,0,0
0,51,6800.0,0.0,0.35407131,0.053521541,5,0,0,0,0
0,60,8400.0,0.0,0.075627307,0.193786454,9,1,0,0,0
0,29,3230.0,0.0,0.002965614,0.515939338,8,1,0,0,0
0,79,2350.0,0.0,0.020390558,0.225861336,5,0,0,0,0
0,27,4167.0,0.0,0.04564894,0.274952015,21,1,0,0,0
1,50,4106.0,0.0,0.962946947,0.68127587,8,1,0,1,0
0,31,2350.0,0.0,0.160226787,0.356018715,5,0,0,0,0
0,45,10416.0,1.0,0.0,0.735816454,11,4,0,0,0
0,26,4479.0,0.0,0.067400749,0.166517857,10,0,0,0,0
0,63,,0.0,0.134374585,2.0,2,0,0,0,0
0,40,,0.0,0.9999999,2.0,0,0,0,0,0
0,57,7500.0,0.0,0.013218661,0.085321957,10,1,0,0,0
0,54,4000.0,0.0,0.000358843,0.720069983,11,0,0,0,0
0,33,3800.0,2.0,0.975146408,0.332280979,4,0,0,0,0
0,54,3414.0,1.0,0.255610417,0.528550512,9,1,0,0,0
0,24,3833.0,0.0,0.9999999,0.0,1,0,0,0,0
0,41,13350.0,1.0,0.682708972,0.38708711,8,4,4,0,0
0,47,,0.0,0.101551406,2.0,6,0,0,0,0
0,76,,0.0,0.013105862,2.0,15,1,0,0,0
0,87,,,0.0,2.0,2,0,0,0,0
0,34,3646.0,0.0,0.040536902,0.644091034,11,1,0,0,0
0,46,3642.0,4.0,0.0,0.107878122,11,0,0,0,0
0,82,8057.0,0.0,0.013375668,0.002606106,7,0,0,0,0
0,48,6421.0,2.0,0.9999999,0.165213329,0,0,0,0,1
0,83,2800.0,0.0,0.19877594,0.217065334,9,0,0,0,0
0,86,,1.0,0.053596215,2.0,6,0,0,0,0
0,56,6772.0,1.0,0.178964154,0.552930754,6,1,0,0,0
